File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
a0d7f627-e99a-4a27-b9c3-cb2e2084e6f2	975334b9-88fc-49b7-ad98-ef7d9b12ce7b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-GK-A6C7	TCGA-GK-A6C7-01A	Primary Tumor
cb827730-e133-4b23-a391-4de12deaaef1	942c1abc-56cc-497b-b79c-5a22c3714aae.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-A8OX	TCGA-A3-A8OX-01A	Primary Tumor
1becbc6c-aea3-4663-a574-c6783bd2d929	3437474e-c42b-4045-b698-42c6663f4bd6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-4885	TCGA-CJ-4885-01A	Primary Tumor
632e3f5d-f4e5-41da-984b-91c2e4b4317d	19d7080d-fadb-4f62-9571-f705bb07e747.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4843	TCGA-B0-4843-01A	Primary Tumor
3ceb84e0-4aa9-47d1-a0c5-1148e1992690	2a92a715-1224-4ec6-b8b7-3a0445a99ed9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CW-5585	TCGA-CW-5585-11A	Solid Tissue Normal
22dc91f6-450c-4e99-9c46-8a8d1d4720bc	10a5c88e-d754-4f63-8991-3625750c2207.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4688	TCGA-B0-4688-01A	Primary Tumor
7d150d7f-a287-42b2-8e18-b0d3f03619df	795ca9b2-c509-4b2a-a94f-bbb19a915035.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3374	TCGA-A3-3374-01A	Primary Tumor
29ba7526-b0f9-469e-ad33-f01e34f3fb3c	1f9228de-689f-46ae-9a96-e0c4da1634dc.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4968	TCGA-BP-4968-01A	Primary Tumor
6c2fefce-febb-400c-bf47-4347f63d6959	ad978bee-c4c4-4abc-851c-421091bb53c0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-4918	TCGA-CJ-4918-01A	Primary Tumor
c4d2afc4-972f-45af-9a4c-f79450897687	4dd6e8c5-da97-4910-b229-bbd6bb285521.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4848	TCGA-B0-4848-01A	Primary Tumor
328f0864-cde9-4bf2-9be4-b19a699575c5	58c5ae43-a8d3-49bb-b86d-e2a8112b5c1f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-5186	TCGA-BP-5186-01A	Primary Tumor
e7c98019-4cce-48b7-a1ea-135b362d8e7d	8bd1e017-fca3-4b26-98a9-9e16475b59cf.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5461	TCGA-CZ-5461-01A	Primary Tumor
fad7f43e-a3d4-419b-bf2c-f0e80005a8f9	c0b13930-6082-43a8-8e49-97fc27c90d58.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-5170	TCGA-BP-5170-01A	Primary Tumor
9205c60e-e133-46ce-a86f-f78f7efa1027	75b33271-3e53-4f90-8f6b-a4f7e660455c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-5676	TCGA-CJ-5676-01A	Primary Tumor
6ed33842-1fbe-467d-b39d-4955296d7e40	0e008e62-9056-4389-a933-2a761614a5ec.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-5681	TCGA-CJ-5681-01A	Primary Tumor
dd89c757-501c-4897-b5c4-d1348a8ad95d	771e354e-194f-4859-a880-93011cafcf72.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-4639	TCGA-CJ-4639-01A	Primary Tumor
c8952cdf-4851-4bc5-960a-b58e90f3859b	33e4e3e5-0349-4115-a21d-532a7fa1c322.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4169	TCGA-BP-4169-01A	Primary Tumor
61eb0587-91f6-4bed-b26a-373e0e0e1f56	a3ebd1c5-ceb5-4d5e-a93e-bfeaaf618acb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3373	TCGA-A3-3373-01A	Primary Tumor
646f27bf-ac45-43a0-b484-6dd87835a7bb	4dfb0636-1e4d-4a15-a5e0-1287562bf54e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3431	TCGA-AK-3431-01A	Primary Tumor
a320f068-228a-4ec2-8e43-03d3b4574d77	c9dd486b-97d4-4131-b3c9-2aea569cf6f1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4814	TCGA-B0-4814-01A	Primary Tumor
9d61fda0-12c5-4215-8e9d-21d5f84e7615	2a9df3e0-9904-4689-8a62-095ad5eab2e2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5113	TCGA-B0-5113-01A	Primary Tumor
47469c7a-f4a6-4f33-b6ec-69fdf7c44b95	3b6fe2e6-102b-45ee-8605-da33196b8eec.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-5682	TCGA-CJ-5682-01A	Primary Tumor
63b338d3-27c0-40bd-ac40-ff5a297a9301	c2264670-7daa-4c25-9c7d-4074a0494bd8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-EU-5905	TCGA-EU-5905-01A	Primary Tumor
af6b333e-d0c9-4059-a783-f7e3097979a4	3c851ba0-bc76-4173-a34c-335d1705ed47.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-A6NL	TCGA-A3-A6NL-01A	Primary Tumor
733b4129-c475-4276-a39e-6bcce29f17c9	4da0352a-32fb-4e6e-badd-86a4e79285a3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CW-6090	TCGA-CW-6090-11A	Solid Tissue Normal
05519481-9138-492d-a544-12651c517ac8	357d15a6-b12e-4886-8c57-bccbb8bf7a60.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5700	TCGA-B0-5700-01A	Primary Tumor
9d63aa1e-cc5d-416b-98ab-87e708e4aaba	14ab6ddb-be88-4b94-9bc3-4cb734684d9d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B8-A54F	TCGA-B8-A54F-01A	Primary Tumor
fe728432-2f23-4020-be53-08a71fc03f98	063bbf9a-14a6-4ab7-852e-a6120ab2e8eb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B8-5550	TCGA-B8-5550-01A	Primary Tumor
1920512b-1613-479a-8ba4-f41b5b9adb53	a091514f-2f10-40e0-a3c2-786e94ff8a58.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4959	TCGA-BP-4959-01A	Primary Tumor
803d1e8f-0073-4fd5-ad34-99f170a1739c	8c223489-5aef-4d81-b69a-1063b737fee3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5081	TCGA-B0-5081-01A	Primary Tumor
e8bd24a5-1dd4-4227-a840-f656729de5b4	89e72c3d-98bc-45a4-91f7-c5318233c696.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CW-5587	TCGA-CW-5587-01A	Primary Tumor
62f3f8d8-3050-4194-ad39-6ff4f904731b	18dcbed1-02db-4291-9a72-b4cfb69f5f75.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-5678	TCGA-CJ-5678-11A	Solid Tissue Normal
7ea260cd-df86-4449-a0c4-5bf9ce527061	f68a8667-d6af-41ad-869a-c6f3de4d261b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5455	TCGA-CZ-5455-11A	Solid Tissue Normal
9dfd7888-dee0-4e0c-97eb-fda56e6ed078	18639179-e01c-4a98-81a0-c0d89f889c51.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B8-5553	TCGA-B8-5553-01A	Primary Tumor
65dcb350-29a9-4602-b10e-2682281f8df6	0ef500c8-5a65-4f93-96b3-0b6a4b7e994c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-4892	TCGA-CJ-4892-01A	Primary Tumor
2b47820b-09be-416c-8cb3-699d26a99300	cd0d3448-72ae-4a54-846b-084777231d0b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B8-4619	TCGA-B8-4619-01A	Primary Tumor
c1ec838d-a700-41d8-8464-167134e88d01	02d4bcfd-cb41-40b0-b64a-729b66ab1213.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-4634	TCGA-CJ-4634-01A	Primary Tumor
7e672526-4d7a-43bb-a352-127add276952	37d56340-5b97-45c7-99ed-9f0f686822c9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CW-5588	TCGA-CW-5588-01A	Primary Tumor
27a02f4e-84da-4d99-bf07-47e18bf6e80f	2b9f4f27-2989-4cc9-984a-630f2195b87a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-4863	TCGA-CZ-4863-01A	Primary Tumor
52ff6c04-db2a-4556-a305-4586bf5a66ef	6aa8d46c-74d8-4978-b511-ffe9322399ff.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CW-5580	TCGA-CW-5580-01A	Primary Tumor
cd0bb29d-4c02-42e7-b65b-5b6819e8bcca	0ae769e4-fe82-4f9a-a137-28661ce9b339.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4768	TCGA-BP-4768-01A	Primary Tumor
48105bc2-5ba5-4483-ba16-5174ea4ae019	0283d010-640d-47ee-9bf4-4c6e838a4ff9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3346	TCGA-A3-3346-01A	Primary Tumor
483c56cc-a165-4e51-bfd6-ff587efbf51d	78138d99-53eb-4611-b745-a426f44fd52f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3317	TCGA-A3-3317-01A	Primary Tumor
ba24c3c2-58c8-4ecf-843a-8bb6615a4fa6	a4009dca-a552-4339-ab39-8b36078b63ec.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5094	TCGA-B0-5094-01A	Primary Tumor
3a0a3af6-b00c-42ac-a9cf-e43120a290f1	c3f6b237-b084-4427-a0be-daab993235db.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3317	TCGA-A3-3317-01A	Primary Tumor
db41e9fb-0294-42e3-a881-73c043f2bec1	cef81567-c178-443e-9484-c15c9ea7690c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-5671	TCGA-CJ-5671-01A	Primary Tumor
d6750ced-98e4-4c46-862b-542779dc2d46	5c9d97c9-054d-4f64-8175-a8fee38c2312.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4341	TCGA-BP-4341-01A	Primary Tumor
00a05230-dee3-4f71-afaf-640239691532	0a194d47-4bc5-409c-a3d5-b45c1bf29499.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5701	TCGA-B0-5701-01A	Primary Tumor
b2f553af-f4b7-4b5b-b244-3a3409a84bcd	2b687d47-7412-4313-93a3-3be0c45d0edb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-5684	TCGA-CJ-5684-01A	Primary Tumor
fc006c25-8119-44e8-bb57-f83511c93e81	9012b812-6b4b-4cb6-a340-c5304f810669.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B2-5641	TCGA-B2-5641-11A	Solid Tissue Normal
c1f5e2bb-7f01-46fe-900f-da58d3302687	2fbc3739-cedd-4aa5-9eaa-c918a98ab7e3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5097	TCGA-B0-5097-01A	Primary Tumor
4dd5ce6e-8f90-4e55-a7a8-8f357bb4ace3	d3e6e432-2cb5-42b0-a6bd-25f87e2f95e2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4343	TCGA-BP-4343-01A	Primary Tumor
9c58acb6-1654-4044-a593-0a1defbef071	96914891-d3ec-4f46-8852-e542dd58f93e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-A6NN	TCGA-A3-A6NN-01A	Primary Tumor
9068102a-6f2b-4776-b7ef-6d56387fd7d0	0ec01bdb-9831-4480-9507-7e77b5a56c0b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3313	TCGA-A3-3313-01A	Primary Tumor
4ee5623d-b4a1-4393-a60c-8d95694bfec6	00c1940b-ecb8-4313-b0bf-d8bbc0a5e206.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3461	TCGA-AK-3461-01A	Primary Tumor
9064fdfb-3df6-419c-88ee-5ac6c98865cb	9a882ae9-6696-44cb-8eb2-f95c9c62145c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4842	TCGA-B0-4842-01A	Primary Tumor
974039f5-f9f6-4756-aeb8-f4395eccd22b	7afe26aa-fe6f-485b-b3f0-ccead427359a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B2-3923	TCGA-B2-3923-01B	Primary Tumor
0b0fea8f-6401-4c91-86fd-3dea76a898e9	51846d64-9493-4cdc-a6ee-281e3854e104.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3365	TCGA-A3-3365-01A	Primary Tumor
13c6eb81-ad86-4cac-9df8-cef9b22bc23c	d08f1fd6-40bf-4cd1-b99d-7124a7a1e69c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3349	TCGA-A3-3349-01A	Primary Tumor
bb59c429-a348-4d03-9a80-c541d71fab9f	1bc1926c-1269-4189-8e3b-c371a7797911.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B2-4099	TCGA-B2-4099-01A	Primary Tumor
12948bf5-eaa9-4660-9ee5-3d4ca9216c50	cd54dd35-6ea7-4edf-9b8a-a10789cdf28a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3326	TCGA-A3-3326-01A	Primary Tumor
29799227-de02-4309-9ee0-0365f912e0ab	18a2de02-d5aa-41a3-a027-bb82150ac33f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3311	TCGA-A3-3311-01A	Primary Tumor
d44c6229-c175-4bd9-8810-23c6550e0f1f	47883cf6-0ed2-4777-a134-b94d8caf2d16.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3311	TCGA-A3-3311-01A	Primary Tumor
d5c253a3-2b23-4d9a-b181-764d6c1f21c3	7acef7d9-a1a4-4803-955e-02aae0e4d1bb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CW-5581	TCGA-CW-5581-11A	Solid Tissue Normal
e68a8b48-e60a-472d-ba6d-1b5a89ddafd5	5e98185c-4cca-4e5b-b971-c394f3e43e1d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B2-3924	TCGA-B2-3924-01B	Primary Tumor
827323a1-fe08-4f5e-9e8b-b0d0893b8ff0	36ad3d42-fb0a-48b5-a76e-deee411b6154.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-4710	TCGA-B0-4710-01A	Primary Tumor
d86bb026-70e8-463a-81e9-de51baf7ce32	06d225ea-7a2d-41d9-bc4d-91debac54d43.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5075	TCGA-B0-5075-01A	Primary Tumor
2c77bacc-78ea-41c3-a6f6-919aa5392075	2cd588c5-33e6-445f-9758-f3b4b8459482.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-4873	TCGA-CJ-4873-01A	Primary Tumor
c303fafd-5f1a-4ec3-a950-3fcdd9f74ba2	4d9c0eed-fd43-4616-bc15-a48aced87762.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5115	TCGA-B0-5115-01A	Primary Tumor
cf704e4c-208b-4b3f-8c8b-5a285b4f6d3c	5cbdb4b4-0215-4791-b1bb-dc2caa18522b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3383	TCGA-A3-3383-01A	Primary Tumor
67c8d21b-0bef-440c-a46a-af526d061a71	04eee247-5c22-473d-a459-1810361e79bd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-A3-3383	TCGA-A3-3383-01A	Primary Tumor
bd7c9825-fb7d-4351-a040-46440ea8ab5a	782ca5e6-cdf6-4e11-ba9b-b3b91a9c0407.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5466	TCGA-CZ-5466-01A	Primary Tumor
02871cb4-f97c-4d34-be0d-97b0ced290bd	daa144f1-1004-4727-b8c0-72b5f64f8c44.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-4890	TCGA-CJ-4890-01A	Primary Tumor
e4c3a792-8437-4f3e-b4ab-ed1b11ed24f4	f6f413c8-5a52-448f-aba6-9992a6d1526d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B8-A54E	TCGA-B8-A54E-01A	Primary Tumor
20176497-8b9c-408d-82c3-efb5ddafbb07	a0ef2675-aa5a-497b-b09b-8516dd55f259.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4801	TCGA-BP-4801-01A	Primary Tumor
84498cb7-0a0a-4cac-a236-5c0016342340	334a0ee4-5306-48be-8a9f-23cfb3b94d97.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B2-A4SR	TCGA-B2-A4SR-01A	Primary Tumor
46681652-700e-42fd-889d-a0a927c46cd0	70657055-b8c0-492e-b92a-22d970ad386f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3453	TCGA-AK-3453-01A	Primary Tumor
a4267fb4-5b63-4122-b819-71d81e6043cc	106e73dd-6b9e-4b30-8a21-159d1ba653b4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-5187	TCGA-BP-5187-01A	Primary Tumor
1f1abea9-4805-46da-8199-905c19849ebe	268ee445-75d9-4dc1-988c-9fade7662175.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4330	TCGA-BP-4330-01A	Primary Tumor
4e08c307-8bde-47e2-a648-e9d0f82ca449	3f83bde7-372b-4cbb-ada0-8b292e985c06.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5119	TCGA-B0-5119-01A	Primary Tumor
5738cadd-70b6-42d2-ba79-d701673c2518	88ff76d9-fa09-4454-8d97-f45ccabba7ff.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-5987	TCGA-CZ-5987-11A	Solid Tissue Normal
1b7a497a-98d7-4e7d-822a-9d9607e732a2	4743eb67-3d95-4a05-be6b-91b93a014ac9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4176	TCGA-BP-4176-01A	Primary Tumor
fd873feb-0bf8-4ce0-8942-798cc9993fe5	e9233b7d-5095-4449-a8e0-8e33203f5b19.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4790	TCGA-BP-4790-01A	Primary Tumor
9549c21e-d653-4388-b6d5-2cfb07ae5636	53a40b03-0526-479d-8ab2-2d49eec114f7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4965	TCGA-BP-4965-01A	Primary Tumor
608ed9de-aa55-4ba4-be27-c7ee0195cceb	5a36078c-7b10-43c0-b78b-4da306cef8cd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3430	TCGA-AK-3430-01A	Primary Tumor
8aa33832-e2fe-46f1-b757-6fafcb87f199	a2e3af48-f058-4a6a-aeec-6355290c2de5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-6030	TCGA-CJ-6030-11A	Solid Tissue Normal
256f97c7-bac1-440b-9153-d0cad9f6f203	0c296b58-04f1-46ba-93b7-ef0e143c2aef.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-6027	TCGA-CJ-6027-01A	Primary Tumor
28e06630-d3c6-4264-9e51-62f677e9bcb6	549bbf48-a51e-4d8b-9024-364c5ffebf51.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-5201	TCGA-BP-5201-01A	Primary Tumor
f63532b1-dbfc-460f-af1a-7b7ff4af3719	e0b5d7b1-b2cd-405d-b988-5bfa1f37ea04.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-5689	TCGA-CJ-5689-11A	Solid Tissue Normal
20892d81-3b1a-43cc-89b2-35387f0abde5	c41fddc9-7fe8-44ad-9814-782a1b4306a6.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CZ-4865	TCGA-CZ-4865-11A	Solid Tissue Normal
c08818d0-1f3c-4048-9e1c-af5cbabef2c6	8f4e1b10-25d1-42e6-a48a-51ab46f2beac.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-DV-5574	TCGA-DV-5574-01A	Primary Tumor
8e3b8c28-451e-4fa1-a492-675426111d07	81970bf7-3e9b-490d-8f50-bb2cb851eeab.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3436	TCGA-AK-3436-01A	Primary Tumor
00d551e8-8b6e-49f4-9203-f9834b104edd	366920ba-0446-48b1-9df4-8c805737690c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-5168	TCGA-BP-5168-01A	Primary Tumor
75564cfb-30d9-4846-abf1-05a97761222c	b2a56afb-73ff-4d2e-8989-d0be957311fa.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B0-5691	TCGA-B0-5691-11A	Solid Tissue Normal
f0a25ad5-7e4f-4004-a4b4-c24c6615a260	84c62a4f-a700-4fc1-8a4d-448abd0f4486.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B8-5162	TCGA-B8-5162-01A	Primary Tumor
0d4f93cf-1cec-4315-a61f-14d355479378	6d2a23ab-a5aa-4979-87e5-66657372320d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-CJ-4642	TCGA-CJ-4642-01B	Primary Tumor
5f534642-721c-4e1c-8d6f-e68f7987a823	f1045db2-06a8-4961-a238-b1869d19a489.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-BP-4159	TCGA-BP-4159-01A	Primary Tumor
fd8e1bf7-fa44-409f-8eb7-7fc4dde6ae42	0c2adfda-6cf5-4e9e-a97f-f27df64f3f44.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3451	TCGA-AK-3451-01A	Primary Tumor
2a322fea-71ad-4fd1-8764-15611bea89e3	e053ca84-7905-4b37-92e6-868ee3969d05.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-AK-3454	TCGA-AK-3454-01A	Primary Tumor
0c5ebdcf-16c1-49aa-80f7-ff4a5d0230b0	0f49ba4d-96ff-4139-abb7-445e0a7a960e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-KIRC	TCGA-B2-5639	TCGA-B2-5639-01A	Primary Tumor
